"mora","atraso","vivienda","edad","dias_lab","exp_sf","nivel_ahorro","ingreso","linea_sf","deuda_sf","score","zona","clasif_sbs","nivel_educ","exp_sf_clean","linea_sf_clean","deuda_sf_clean","nivel_educ_clean","vivienda_clean","zona_clean","exp_sf_outlier","linea_sf_outlier","deuda_sf_outlier"
1,0,"PROPIA",45,4539,17,12,28000,92466.14,21609.83,216,"Lima",0,"UNIVERSITARIA",17,92466.14,21609.83,"Alta","Propia","Lima",FALSE,TRUE,TRUE
1,0,"FAMILIAR",54,8070,37,12,8634,18521.83,1823.77,204,"Lima",0,"SIN EDUCACION",37,18521.83,1823.77,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,25,"PROPIA",43,10230,33,12,1412.93,3250,3835.1,199,"Lima",0,"TECNICA",33,3250,3835.1,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
1,2,"FAMILIAR",44,11965,NA,12,3500,NA,5791.21,205,"Junin",0,"UNIVERSITARIA",20,0,5791.21,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",44,11965,NA,12,3500,NA,5791.21,205,"Junin",0,"UNIVERSITARIA",20,0,5791.21,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",30,4874,89,9,12876,91172.22,57094.38,193,"Lima",0,"UNIVERSITARIA",89,91172.22,57094.38,"Alta","No Propia","Lima",TRUE,TRUE,TRUE
1,0,"PROPIA",36,6731,105,12,3697,17523,57094.38,216,"Lambayeque",1,"UNIVERSITARIA",105,17523,57094.38,"Alta","Propia","OTRAS",TRUE,FALSE,TRUE
1,0,"FAMILIAR",39,7278,48,12,3990,NA,2177.28,202,"Lima",0,"UNIVERSITARIA",48,0,2177.28,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,4,"FAMILIAR",33,7978,69,12,4800,23247.16,10611.58,199,"Lima",1,"UNIVERSITARIA",69,23247.16,10611.58,"Alta","No Propia","Lima",FALSE,FALSE,TRUE
1,0,"FAMILIAR",67,5725,108,12,9000,80550.43,0,238,"Lima",0,"UNIVERSITARIA",108,80550.43,2924.88,"Alta","No Propia","Lima",TRUE,TRUE,FALSE
1,8,"FAMILIAR",45,8981,87,12,10000,21999.97,6915.54,185,"Lima",0,"UNIVERSITARIA",87,21999.97,6915.54,"Alta","No Propia","Lima",TRUE,FALSE,FALSE
1,0,"FAMILIAR",40,6456,119,12,6000,24031,40400.21,205,"Junin",4,"UNIVERSITARIA",119,24031,40400.21,"Alta","No Propia","OTRAS",TRUE,FALSE,TRUE
1,2,"FAMILIAR",50,4021,115,12,12000,121543.4,57094.38,205,"Lima",0,"UNIVERSITARIA",115,121543.4,57094.38,"Alta","No Propia","Lima",TRUE,TRUE,TRUE
1,0,"FAMILIAR",34,5101,56,12,2687.42,NA,1733.78,221,"Lima",0,"UNIVERSITARIA",56,0,1733.78,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",47,7551,NA,12,3500,1750.4,0,210,"Lima",0,"UNIVERSITARIA",20,1750.4,2924.88,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",56,8831,NA,12,1800,770,0,199,"Junin",0,"TECNICA",20,770,2924.88,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,8,"FAMILIAR",44,4782,40,12,5579.12,17500,2025.81,205,"Junin",0,"UNIVERSITARIA",40,17500,2025.81,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",50,9743,79,12,5831.53,1491.27,379.67,209,"Lima",1,"UNIVERSITARIA",79,1491.27,379.67,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",31,6913,53,12,4800,743.02,1999.29,193,"Lima",2,"UNIVERSITARIA",53,743.02,1999.29,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",49,13030,50,12,3387.45,5490.31,3500.1,181,"Lima",0,"TECNICA",50,5490.31,3500.1,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",55,16317,51,12,5250,12619.14,8437.59,214,"Lima",0,"UNIVERSITARIA",51,12619.14,8437.59,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,1,"FAMILIAR",30,6304,49,12,1381.95,800,6642.76,177,"Arequipa",0,"TECNICA",49,800,6642.76,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"PROPIA",29,4995,50,12,2100,34875,55402.85,228,"Tacna",0,"UNIVERSITARIA",50,34875,55402.85,"Alta","Propia","OTRAS",FALSE,TRUE,TRUE
1,0,"PROPIA",32,5179,77,12,5479.02,19687.2,0,219,"Lima",2,"UNIVERSITARIA",77,19687.2,2924.88,"Alta","Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",39,4052,109,6,5900,32594.58,0,224,"Lima",1,"UNIVERSITARIA",109,32594.58,2924.88,"Alta","No Propia","Lima",TRUE,TRUE,FALSE
1,0,"FAMILIAR",39,4052,109,6,5900,32594.58,0,224,"Lima",1,"UNIVERSITARIA",109,32594.58,2924.88,"Alta","No Propia","Lima",TRUE,TRUE,FALSE
1,2,"PROPIA",57,12209,NA,12,2900,3100,14052.35,230,"Lima",0,"TECNICA",20,3100,14052.35,"Media o menos","Propia","Lima",FALSE,FALSE,TRUE
1,0,"PROPIA",60,4539,28,12,30000,NA,30979.59,231,"Piura",0,"UNIVERSITARIA",28,0,30979.59,"Alta","Propia","OTRAS",FALSE,FALSE,TRUE
1,0,"FAMILIAR",45,9409,61,12,6656,17454.96,6563.15,205,"Tacna",3,"UNIVERSITARIA",61,17454.96,6563.15,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",32,4325,20,12,6790,652.43,203.59,193,"La Libertad",0,"UNIVERSITARIA",20,652.43,203.59,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"PROPIA",56,7948,66,12,6205,30189,3223.94,257,"Lima",0,"UNIVERSITARIA",66,30189,3223.94,"Alta","Propia","Lima",FALSE,TRUE,FALSE
1,0,"FAMILIAR",65,18518,22,12,3057,NA,3245.18,191,"Arequipa",0,"TECNICA",22,0,3245.18,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",36,4782,68,12,3500,3000,0,221,"Lima",0,"UNIVERSITARIA",68,3000,2924.88,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,1,"PROPIA",47,8282,101,2,9250,5865,0,217,"Arequipa",1,"UNIVERSITARIA",101,5865,2924.88,"Alta","Propia","OTRAS",TRUE,FALSE,FALSE
1,0,"PROPIA",36,4233,20,12,6900,29000,57094.38,221,"Arequipa",0,"UNIVERSITARIA",20,29000,57094.38,"Alta","Propia","OTRAS",FALSE,TRUE,TRUE
1,0,"PROPIA",74,8922,104,12,13500,NA,0,247,"Ancash",2,"UNIVERSITARIA",104,0,2924.88,"Alta","Propia","OTRAS",TRUE,FALSE,FALSE
1,1,"FAMILIAR",53,7492,112,12,6200,70506.86,0,205,"Lima",0,"UNIVERSITARIA",112,70506.86,2924.88,"Alta","No Propia","Lima",TRUE,TRUE,FALSE
1,0,"FAMILIAR",52,6456,15,12,2100,NA,0,188,"Lima",0,"TECNICA",15,0,2924.88,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",41,9134,33,12,2013.57,251.57,0,205,"Lima",0,"UNIVERSITARIA",33,251.57,2924.88,"Alta","Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",56,6731,85,12,8000,11569.05,13.97,238,"Lima",1,"UNIVERSITARIA",85,11569.05,13.97,"Alta","Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",38,5482,NA,12,5589.6,NA,0,206,"Cajamarca",2,"UNIVERSITARIA",20,0,2924.88,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"PROPIA",57,15375,NA,12,1340,NA,313.53,232,"Lima",0,"UNIVERSITARIA",20,0,313.53,"Alta","Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",40,8192,92,12,5670.33,102915.11,169.83,221,"Lima",1,"UNIVERSITARIA",92,102915.11,169.83,"Alta","Propia","Lima",TRUE,TRUE,FALSE
1,0,"FAMILIAR",39,6082,60,12,2152.97,2700,1942.21,185,"Lima",0,"UNIVERSITARIA",60,2700,1942.21,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,1,"FAMILIAR",38,6974,115,12,16138,37500,16842.33,197,"Ica",0,"UNIVERSITARIA",115,37500,16842.33,"Alta","No Propia","OTRAS",TRUE,TRUE,TRUE
1,0,"FAMILIAR",35,6365,59,12,9000,1332.72,946,202,"Lima",2,"UNIVERSITARIA",59,1332.72,946,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",57,15556,2,12,9000,NA,0,200,"Lima",0,"TECNICA",2,0,2924.88,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",58,16592,NA,12,3100,632.49,947.35,231,"Lima",1,"UNIVERSITARIA",20,632.49,947.35,"Alta","Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",40,8070,16,12,4920,1840.6,101.83,197,"Arequipa",0,"UNIVERSITARIA",16,1840.6,101.83,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"PROPIA",55,14856,39,12,8651.11,11640,5731.67,238,"Moquegua",0,"UNIVERSITARIA",39,11640,5731.67,"Alta","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",44,6456,90,12,30000,NA,439.19,197,"Lambayeque",4,"SIN EDUCACION",90,0,439.19,"Media o menos","No Propia","OTRAS",TRUE,FALSE,FALSE
1,0,"FAMILIAR",47,8223,42,12,3002.32,7202,21635.11,219,"Arequipa",0,"UNIVERSITARIA",42,7202,21635.11,"Alta","No Propia","OTRAS",FALSE,FALSE,TRUE
1,0,"PROPIA",53,8343,108,12,23163.6,111711.6,0,224,"Lima",1,"UNIVERSITARIA",108,111711.6,2924.88,"Alta","Propia","Lima",TRUE,TRUE,FALSE
1,8,"PROPIA",49,11388,93,12,17669,12721.42,3197.79,224,"Arequipa",0,"UNIVERSITARIA",93,12721.42,3197.79,"Alta","Propia","OTRAS",TRUE,FALSE,FALSE
1,0,"PROPIA",45,14856,65,12,20000,15746.6,42515.35,217,"Ica",2,"UNIVERSITARIA",65,15746.6,42515.35,"Alta","Propia","OTRAS",FALSE,FALSE,TRUE
1,0,"PROPIA",45,5270,44,12,9000,1000,0,219,"Junin",0,"UNIVERSITARIA",44,1000,2924.88,"Alta","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"PROPIA",44,9073,73,2,9000,NA,0,201,"La Libertad",0,"UNIVERSITARIA",73,0,2924.88,"Alta","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",30,6943,83,12,8500,995.39,1440.71,200,"Lima",3,"UNIVERSITARIA",83,995.39,1440.71,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,27,"PROPIA",34,5513,99,12,11000,14405.44,1892.47,214,"Junin",0,"UNIVERSITARIA",99,14405.44,1892.47,"Alta","Propia","OTRAS",TRUE,FALSE,FALSE
1,0,"FAMILIAR",37,9134,91,12,8500,1714.61,4136.7,197,"Piura",1,"UNIVERSITARIA",91,1714.61,4136.7,"Alta","No Propia","OTRAS",TRUE,FALSE,FALSE
1,0,"PROPIA",85,6456,130,12,2100,1000,0,250,"Lima",1,"UNIVERSITARIA",130,1000,2924.88,"Alta","Propia","Lima",TRUE,FALSE,FALSE
1,0,"PROPIA",48,6487,42,4,15000,47072.16,57094.38,216,"Lima",0,"TECNICA",42,47072.16,57094.38,"Media o menos","Propia","Lima",FALSE,TRUE,TRUE
1,0,"PROPIA",48,6487,42,4,15000,47072.16,57094.38,216,"Lima",0,"TECNICA",42,47072.16,57094.38,"Media o menos","Propia","Lima",FALSE,TRUE,TRUE
1,0,"FAMILIAR",41,3565,119,12,25500,25700,3980.35,205,"Lima",0,"UNIVERSITARIA",119,25700,3980.35,"Alta","No Propia","Lima",TRUE,TRUE,FALSE
1,1,"PROPIA",50,5452,72,12,30000,23676.62,3483.55,196,"Lima",0,"UNIVERSITARIA",72,23676.62,3483.55,"Alta","Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",64,5056,85,12,15000,6371.31,668.43,155,"Ica",0,"TECNICA",85,6371.31,668.43,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"PROPIA",64,5056,85,12,15000,6371.31,668.43,155,"Ica",0,"TECNICA",85,6371.31,668.43,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",76,6456,90,12,30000,58083.42,19548.24,225,"Lima",0,"SIN EDUCACION",90,58083.42,19548.24,"Media o menos","No Propia","Lima",TRUE,TRUE,TRUE
1,0,"FAMILIAR",33,6425,44,12,30000,339.98,0,214,"Tacna",0,"UNIVERSITARIA",44,339.98,2924.88,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",38,9134,102,12,8500,72685.2,57094.38,197,"Piura",1,"UNIVERSITARIA",102,72685.2,57094.38,"Alta","No Propia","OTRAS",TRUE,TRUE,TRUE
1,0,"PROPIA",45,10108,87,12,30000,32161.05,26901.42,224,"Lima",0,"UNIVERSITARIA",87,32161.05,26901.42,"Alta","Propia","Lima",TRUE,TRUE,TRUE
1,0,"PROPIA",57,12606,68,12,16500,3583.96,4503.68,233,"Lima",0,"UNIVERSITARIA",68,3583.96,4503.68,"Alta","Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",29,4562,9,12,1655.5,9443,0,219,"Ancash",0,"UNIVERSITARIA",9,9443,2924.88,"Alta","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",44,4995,85,4,3505.05,0,2079.01,177,"Loreto",0,"UNIVERSITARIA",85,0,2079.01,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,25,"PROPIA",31,4205,16,12,950,4767.84,0,202,"Lima",3,"UNIVERSITARIA",16,4767.84,2924.88,"Alta","Propia","Lima",FALSE,FALSE,FALSE
1,1,"FAMILIAR",22,3494,0,12,729.18,0,2180.47,156,"Tacna",0,"TECNICA",0,0,2180.47,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",53,3626,0,11,1439,18027.2,21677.8,200,"Lima",1,"UNIVERSITARIA",0,18027.2,21677.8,"Alta","No Propia","Lima",FALSE,FALSE,TRUE
0,0,"PROPIA",52,3377,25,10,1211.88,2780,11243.52,199,"Ica",0,"TECNICA",25,2780,0,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
0,0,"FAMILIAR",41,5421,8,12,990,179.05,637.72,198,"Lima",0,"UNIVERSITARIA",8,179.05,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",37,8708,24,12,850,3304.59,10.97,166,"Lima",0,"UNIVERSITARIA",24,3304.59,10.97,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",27,5056,0,12,3914,1891.29,0,196,"Lima",1,"TECNICA",0,1891.29,2924.88,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",34,4382,0,12,1839.89,4300,4867.75,209,"Lima",1,"UNIVERSITARIA",0,4300,4867.75,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,1,"FAMILIAR",25,3902,0,12,1000,700,2233.43,188,"Lima",0,"TECNICA",0,700,2233.43,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
0,0,"FAMILIAR",46,8282,67,12,10700,6806.05,6645.87,205,"Lima",0,"UNIVERSITARIA",67,6806.05,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,2,"PROPIA",24,3701,5,12,667.63,1250,1966.48,188,"Lima",0,"TECNICA",5,1250,1966.48,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",38,6456,0,11,2100,0,7981.79,233,"La Libertad",0,"UNIVERSITARIA",0,0,7981.79,"Alta","Propia","OTRAS",FALSE,FALSE,FALSE
0,0,"FAMILIAR",46,10018,0,12,2300,0,16939.44,197,"Junin",0,"TECNICA",0,0,0,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
0,0,"PROPIA",65,9104,118,0,20000,121543.4,6599.3,213,"Lima",0,"TECNICA",118,121543.4,0,"Media o menos","Propia","Lima",TRUE,TRUE,FALSE
0,1,"PROPIA",56,6335,117,12,13000,15000,819.07,233,"Lima",0,"UNIVERSITARIA",117,15000,0,"Alta","Propia","Lima",TRUE,FALSE,FALSE
1,0,"FAMILIAR",45,3595,8,9,2055,8486.86,0,178,"Lambayeque",1,"TECNICA",8,8486.86,2924.88,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",25,3899,0,12,1071.59,0,1087.91,169,"Callao",0,"TECNICA",0,0,1087.91,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",32,4964,6,12,1200,1638.96,139.42,175,"Lima",0,"TECNICA",6,1638.96,139.42,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",29,4052,8,12,2500,500,4116.91,214,"Junin",0,"UNIVERSITARIA",8,500,4116.91,"Alta","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",39,8588,0,12,1900,1873.84,2742.45,180,"Ica",0,"SECUNDARIA",0,1873.84,2742.45,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",30,4264,15,12,1400,13852.36,6434.11,177,"Lima",0,"TECNICA",15,13852.36,6434.11,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",27,3534,0,11,1800,1299.75,0,195,"Lima",0,"SIN EDUCACION",0,1299.75,2924.88,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,1,"FAMILIAR",24,4782,0,12,1170.93,3630.92,2673.7,161,"Lima",1,"TECNICA",0,3630.92,2673.7,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
0,2,"PROPIA",43,3991,59,12,4000,48340,43888.37,224,"Arequipa",0,"UNIVERSITARIA",59,48340,0,"Alta","Propia","OTRAS",FALSE,TRUE,FALSE
1,8,"FAMILIAR",50,5026,30,0,5311.46,33452.66,4790.57,204,"Lima",4,"UNIVERSITARIA",30,33452.66,4790.57,"Alta","No Propia","Lima",FALSE,TRUE,FALSE
1,2,"FAMILIAR",31,7155,0,12,1047.74,250,5779.85,183,"Lima",0,"UNIVERSITARIA",0,250,5779.85,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
0,0,"FAMILIAR",32,5421,29,12,4000,1565.31,16.38,214,"Arequipa",0,"UNIVERSITARIA",29,1565.31,0,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
0,0,"FAMILIAR",26,3483,0,12,703.53,0,2495.79,167,"Lima",0,"TECNICA",0,0,0,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,24,"FAMILIAR",29,4478,50,12,4290,4831.3,535.19,209,"Ica",0,"TECNICA",50,4831.3,535.19,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,4,"FAMILIAR",47,7431,102,12,7000,40125.19,21365.99,205,"Lima",1,"UNIVERSITARIA",102,40125.19,21365.99,"Alta","No Propia","Lima",TRUE,TRUE,TRUE
0,25,"FAMILIAR",36,4478,38,12,6000,25795,57094.38,202,"Lima",1,"UNIVERSITARIA",38,25795,0,"Alta","No Propia","Lima",FALSE,TRUE,FALSE
1,0,"FAMILIAR",27,3595,8,12,616.24,2398,2293.28,183,"Lima",0,"UNIVERSITARIA",8,2398,2293.28,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,6,"ALQUILADA",38,6304,0,3,2500,1033.13,5194.06,182,"La Libertad",0,"UNIVERSITARIA",0,1033.13,5194.06,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
0,23,"FAMILIAR",28,4113,37,12,800,10690.79,65.81,173,"Lima",1,"SECUNDARIA",37,10690.79,0,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
0,0,"FAMILIAR",32,3779,1,12,3800,2000,19727.9,212,"Lima",0,"UNIVERSITARIA",1,2000,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,1,"FAMILIAR",38,7673,0,10,2300,0,3578.23,202,"Junin",4,"UNIVERSITARIA",0,0,3578.23,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
0,8,"FAMILIAR",31,6304,61,12,3900,1809.5,1567.11,193,"Lima",2,"UNIVERSITARIA",61,1809.5,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
0,1,"PROPIA",58,12665,87,11,3400,12506.58,8077,238,"La Libertad",0,"UNIVERSITARIA",87,12506.58,0,"Alta","Propia","OTRAS",TRUE,FALSE,FALSE
1,1,"PROPIA",39,4843,0,12,3829.94,2580,10833.33,240,"Arequipa",1,"UNIVERSITARIA",0,2580,10833.33,"Alta","Propia","OTRAS",FALSE,FALSE,TRUE
0,0,"FAMILIAR",46,5746,16,12,3089.29,0,0,190,"Ica",0,"TECNICA",16,0,0,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",46,6980,96,12,2105.06,0,5615.25,197,"Pasco",1,"TECNICA",96,0,5615.25,"Media o menos","No Propia","OTRAS",TRUE,FALSE,FALSE
0,0,"FAMILIAR",33,5179,0,12,1650,0,0,180,"Lima",0,"TECNICA",0,0,0,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
0,0,"FAMILIAR",33,3718,0,12,13216.17,47840,57094.38,202,"Cajamarca",0,"UNIVERSITARIA",0,47840,0,"Alta","No Propia","OTRAS",FALSE,TRUE,FALSE
0,0,"PROPIA",35,5026,57,12,11000,121543.4,719.37,240,"Lima",1,"UNIVERSITARIA",57,121543.4,0,"Alta","Propia","Lima",FALSE,TRUE,FALSE
1,0,"PROPIA",54,3779,0,12,1500,0,1994.71,215,"Piura",0,"TECNICA",0,0,1994.71,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",50,4751,104,12,9750,15050,38239.22,205,"Lima",0,"UNIVERSITARIA",104,15050,38239.22,"Alta","No Propia","Lima",TRUE,FALSE,TRUE
1,0,"PROPIA",33,5252,35,12,2717.68,2310,2218.71,211,"Loreto",2,"TECNICA",35,2310,2218.71,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"PROPIA",38,4417,27,12,9253,1984.17,2872.04,221,"Arequipa",0,"UNIVERSITARIA",27,1984.17,2872.04,"Alta","Propia","OTRAS",FALSE,FALSE,FALSE
0,0,"FAMILIAR",45,7612,0,4,1053,541.21,0,168,"Lima",1,"UNIVERSITARIA",0,541.21,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",31,4448,0,12,1365.64,0,4659.64,192,"Lima",0,"TECNICA",0,0,4659.64,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
0,1,"FAMILIAR",32,6731,60,12,15820,0,0,200,"Lima",0,"UNIVERSITARIA",60,0,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,1,"FAMILIAR",38,3867,118,9,7500,33319.05,57094.38,195,"Lima",1,"UNIVERSITARIA",118,33319.05,57094.38,"Alta","No Propia","Lima",TRUE,TRUE,TRUE
1,0,"FAMILIAR",35,4509,23,12,2040,744.14,3091.37,204,"Lima",1,"UNIVERSITARIA",23,744.14,3091.37,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
0,0,"FAMILIAR",32,6456,0,12,2100,1665,0,185,"Arequipa",2,"TECNICA",0,1665,0,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
0,25,"FAMILIAR",31,4325,13,12,1698.2,2285,0,180,"Lima",1,"UNIVERSITARIA",13,2285,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",48,4386,12,12,2300,1048.33,2445.89,214,"Lima",0,"TECNICA",12,1048.33,2445.89,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",36,4782,68,12,3500,3000,0,221,"Lima",0,"UNIVERSITARIA",68,3000,2924.88,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,2,"PROPIA",40,5878,90,12,7500,15127.3,11046.6,224,"Lima",0,"UNIVERSITARIA",90,15127.3,11046.6,"Alta","Propia","Lima",TRUE,FALSE,TRUE
1,33,"FAMILIAR",29,4598,15,12,1000,2666.22,429.01,175,"Callao",2,"TECNICA",15,2666.22,429.01,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,1,"FAMILIAR",25,5179,0,12,1000,0,6258.29,169,"Lima",0,"TECNICA",0,0,6258.29,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",50,9378,47,0,3000,0,0,224,"Arequipa",0,"UNIVERSITARIA",47,0,2924.88,"Alta","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",55,6090,0,9,2100,2378.8,0,230,"Lima",0,"SIN EDUCACION",0,2378.8,2924.88,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,27,"PROPIA",34,5513,99,12,11000,14405.44,1892.47,214,"Junin",0,"UNIVERSITARIA",99,14405.44,1892.47,"Alta","Propia","OTRAS",TRUE,FALSE,FALSE
1,2,"FAMILIAR",45,3654,7,12,1988.42,2400,15513.91,197,"Lima",0,"TECNICA",7,2400,15513.91,"Media o menos","No Propia","Lima",FALSE,FALSE,TRUE
0,0,"FAMILIAR",42,4995,42,12,4200,6260.36,2191.07,224,"Lima",1,"UNIVERSITARIA",42,6260.36,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",30,4782,14,12,4000,14647.65,2026.14,219,"Lima",1,"UNIVERSITARIA",14,14647.65,2026.14,"Alta","Propia","Lima",FALSE,FALSE,FALSE
0,4,"FAMILIAR",39,5360,0,11,2800,0,57094.38,194,"Ayacucho",0,"UNIVERSITARIA",0,0,0,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",25,4509,10,12,1300,759.49,0,175,"Lima",0,"TECNICA",10,759.49,2924.88,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",36,3930,47,11,3550,3300,2443.13,195,"San Martin",1,"UNIVERSITARIA",47,3300,2443.13,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,32,"FAMILIAR",36,5270,19,12,1530,0,1273.5,177,"Cajamarca",2,"TECNICA",19,0,1273.5,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
0,0,"FAMILIAR",28,5148,34,12,5200,781.4,2624.01,200,"Lima",0,"UNIVERSITARIA",34,781.4,0,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",34,3595,38,12,1000,14082.73,775.39,195,"Lima",0,"UNIVERSITARIA",38,14082.73,775.39,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,22,"FAMILIAR",33,4627,40,12,1555.51,650,4895.56,192,"Ancash",1,"TECNICA",40,650,4895.56,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,7,"FAMILIAR",59,11418,8,12,3134.09,3276.04,11976.98,224,"Arequipa",1,"UNIVERSITARIA",8,3276.04,11976.98,"Alta","No Propia","OTRAS",FALSE,FALSE,TRUE
